"TIME","GEO","density","gdp","employment"
2012,"EL621",NA,732.84,25.83
2012,"EL622",NA,1538.13,43.32
2012,"EL623",NA,622.53,12.2
2012,"EL624",NA,315.55,8.19
2012,"EL63",NA,8770.46,253.88
2012,"EL631",NA,2574.79,75.79
2012,"EL632",NA,4420.29,111.46
2012,"EL633",NA,1775.38,66.63
2012,"EL64",NA,8660.83,207.73
2012,"EL641",NA,2790.64,52.27
2012,"EL642",NA,2918.4,63.1
2012,"EL643",NA,213.45,8.19
2012,"EL644",NA,2266.78,70.27
2012,"EL645",NA,471.56,13.89
2012,"EL65",NA,8343.67,226.53
2012,"EL651",NA,2988.29,74.24
2012,"EL652",NA,2095.27,53.57
2012,"EL653",NA,3260.11,98.72
2012,"ES",NA,1031099,18248.1
2012,"ES1",NA,87504.45,1638
2012,"ES11",NA,53972,1036
2012,"ES111",NA,23395.73,444.8
2012,"ES112",NA,6858.92,133.8
2012,"ES113",NA,6062.06,110.6
2012,"ES114",NA,17655.06,346.8
2012,"ES12",NA,21364.82,385
2012,"ES120",NA,21364.82,385
2012,"ES13",NA,12167.62,217
2012,"ES130",NA,12167.29,217
2012,"ES2",NA,119440.78,1961.3
2012,"ES21",NA,62559.25,984.6
2012,"ES211",NA,10624.13,157.8
2012,"ES212",NA,20462.5,324.7
2012,"ES213",NA,31472.29,502.1
2012,"ES22",NA,17282.13,281.9
2012,"ES220",NA,17282.24,281.9
2012,"ES23",NA,7635.89,130.5
2012,"ES230",NA,7636.21,130.5
2012,"ES24",NA,31963.52,564.3
2012,"ES241",NA,5547.79,94.8
2012,"ES242",NA,3322.15,57.1
2012,"ES243",NA,23093.15,412.4
2012,"ES3",NA,195026.59,3092.3
2012,"ES30",NA,195026.59,3092.3
2012,"ES300",NA,195026.81,3092.3
2012,"ES4",NA,106823.03,1996.7
2012,"ES41",NA,52868.42,960.2
2012,"ES411",NA,3068.38,56.3
2012,"ES412",NA,9440.64,154
2012,"ES413",NA,9453.91,171.3
2012,"ES414",NA,3825.77,68.2
2012,"ES415",NA,6223.31,125.6
2012,"ES416",NA,3288.88,62.3
2012,"ES417",NA,2058.31,39.3
2012,"ES418",NA,11942.01,217.8
2012,"ES419",NA,3567.11,65.4
2012,"ES42",NA,36889.93,690.6
2012,"ES421",NA,7042.45,134.4
2012,"ES422",NA,9717.46,178.1
2012,"ES423",NA,4089,77.9
2012,"ES424",NA,4709.18,82.5
2012,"ES425",NA,11332.05,217.7
2012,"ES43",NA,17064.68,345.9
2012,"ES431",NA,10570.21,217.1
2012,"ES432",NA,6494.91,128.8
2012,"ES5",NA,314605.67,5487.3
2012,"ES51",NA,193448.96,3250.3
2012,"ES511",NA,142182.41,2404.6
2012,"ES512",NA,19045.25,318.5
2012,"ES513",NA,11749.78,200.5
2012,"ES514",NA,20471.74,326.7
2012,"ES52",NA,95177.3,1772.2
2012,"ES521",NA,30136.69,594.3
2012,"ES522",NA,12643.08,224.4
2012,"ES523",NA,52397.64,953.5
2012,"ES53",NA,25979.41,464.8
2012,"ES531",NA,3082.95,57.4
2012,"ES532",NA,21177.81,375.4
2012,"ES533",NA,1718.65,32
2012,"ES6",NA,167411.06,3324.3
2012,"ES61",NA,138006.97,2716.3
2012,"ES611",NA,11667.8,246
2012,"ES612",NA,20015.2,377.9
2012,"ES613",NA,12305.92,252.3
2012,"ES614",NA,14612.13,291.8
2012,"ES615",NA,8963.44,164.6
2012,"ES616",NA,9679.52,198.8
2012,"ES617",NA,25851.87,534.4
2012,"ES618",NA,34911.43,650.5
2012,"ES62",NA,26508.69,551.9
2012,"ES620",NA,26508.8,551.9
2012,"ES63",NA,1525.44,29.1
2012,"ES630",NA,1525.22,29.1
2012,"ES64",NA,1369.96,27
2012,"ES640",NA,1369.85,27
2012,"ES7",NA,39204.83,736.3
2012,"ES70",NA,39204.83,736.3
2012,"ES703",NA,188.53,3.7
2012,"ES704",NA,1955.89,39
2012,"ES705",NA,15070.41,291.9
2012,"ES706",NA,414.14,7.5
2012,"ES707",NA,1477.16,27.7
2012,"ES708",NA,2809.72,54.2
2012,"ES709",NA,17288.87,312.3
2012,"ESZ",NA,1081.83,11.9
2012,"ESZZ",NA,1081.83,11.9
2012,"ESZZZ",NA,1082.16,11.9
2012,"FR",NA,NA,NA
2012,"FR1",NA,NA,NA
2012,"FR10",NA,NA,NA
2012,"FR101",NA,NA,NA
2012,"FR102",NA,NA,NA
2012,"FR103",NA,NA,NA
2012,"FR104",NA,NA,NA
2012,"FR105",NA,NA,NA
2012,"FR106",NA,NA,NA
2012,"FR107",NA,NA,NA
2012,"FR108",NA,NA,NA
2012,"FRB",NA,NA,NA
2012,"FRB0",NA,NA,NA
2012,"FRB01",NA,NA,NA
2012,"FRB02",NA,NA,NA
2012,"FRB03",NA,NA,NA
2012,"FRB04",NA,NA,NA
2012,"FRB05",NA,NA,NA
2012,"FRB06",NA,NA,NA
2012,"FRC",NA,NA,NA
2012,"FRC1",NA,NA,NA
2012,"FRC11",NA,NA,NA
2012,"FRC12",NA,NA,NA
2012,"FRC13",NA,NA,NA
2012,"FRC14",NA,NA,NA
2012,"FRC2",NA,NA,NA
2012,"FRC21",NA,NA,NA
2012,"FRC22",NA,NA,NA
2012,"FRC23",NA,NA,NA
2012,"FRC24",NA,NA,NA
2012,"FRD",NA,NA,NA
2012,"FRD1",NA,NA,NA
2012,"FRD11",NA,NA,NA
2012,"FRD12",NA,NA,NA
2012,"FRD13",NA,NA,NA
2012,"FRD2",NA,NA,NA
2012,"FRD21",NA,NA,NA
2012,"FRD22",NA,NA,NA
2012,"FRE",NA,NA,NA
2012,"FRE1",NA,NA,NA
2012,"FRE11",NA,NA,NA
2012,"FRE12",NA,NA,NA
2012,"FRE2",NA,NA,NA
2012,"FRE21",NA,NA,NA
2012,"FRE22",NA,NA,NA
2012,"FRE23",NA,NA,NA
2012,"FRF",NA,NA,NA
2012,"FRF1",NA,NA,NA
2012,"FRF11",NA,NA,NA
2012,"FRF12",NA,NA,NA
2012,"FRF2",NA,NA,NA
2012,"FRF21",NA,NA,NA
2012,"FRF22",NA,NA,NA
2012,"FRF23",NA,NA,NA
2012,"FRF24",NA,NA,NA
2012,"FRF3",NA,NA,NA
2012,"FRF31",NA,NA,NA
2012,"FRF32",NA,NA,NA
2012,"FRF33",NA,NA,NA
2012,"FRF34",NA,NA,NA
2012,"FRG",NA,NA,NA
2012,"FRG0",NA,NA,NA
2012,"FRG01",NA,NA,NA
2012,"FRG02",NA,NA,NA
2012,"FRG03",NA,NA,NA
2012,"FRG04",NA,NA,NA
2012,"FRG05",NA,NA,NA
2012,"FRH",NA,NA,NA
2012,"FRH0",NA,NA,NA
2012,"FRH01",NA,NA,NA
2012,"FRH02",NA,NA,NA
2012,"FRH03",NA,NA,NA
2012,"FRH04",NA,NA,NA
2012,"FRI",NA,NA,NA
2012,"FRI1",NA,NA,NA
2012,"FRI11",NA,NA,NA
2012,"FRI12",NA,NA,NA
2012,"FRI13",NA,NA,NA
2012,"FRI14",NA,NA,NA
2012,"FRI15",NA,NA,NA
2012,"FRI2",NA,NA,NA
2012,"FRI21",NA,NA,NA
2012,"FRI22",NA,NA,NA
2012,"FRI23",NA,NA,NA
2012,"FRI3",NA,NA,NA
2012,"FRI31",NA,NA,NA
2012,"FRI32",NA,NA,NA
2012,"FRI33",NA,NA,NA
2012,"FRI34",NA,NA,NA
2012,"FRJ",NA,NA,NA
2012,"FRJ1",NA,NA,NA
2012,"FRJ11",NA,NA,NA
2012,"FRJ12",NA,NA,NA
2012,"FRJ13",NA,NA,NA
2012,"FRJ14",NA,NA,NA
2012,"FRJ15",NA,NA,NA
2012,"FRJ2",NA,NA,NA
2012,"FRJ21",NA,NA,NA
2012,"FRJ22",NA,NA,NA
2012,"FRJ23",NA,NA,NA
2012,"FRJ24",NA,NA,NA
2012,"FRJ25",NA,NA,NA
2012,"FRJ26",NA,NA,NA
2012,"FRJ27",NA,NA,NA
2012,"FRJ28",NA,NA,NA
2012,"FRK",NA,NA,NA
2012,"FRK1",NA,NA,NA
2012,"FRK11",NA,NA,NA
2012,"FRK12",NA,NA,NA
2012,"FRK13",NA,NA,NA
2012,"FRK14",NA,NA,NA
2012,"FRK2",NA,NA,NA
2012,"FRK21",NA,NA,NA
2012,"FRK22",NA,NA,NA
2012,"FRK23",NA,NA,NA
2012,"FRK24",NA,NA,NA
2012,"FRK25",NA,NA,NA
2012,"FRK26",NA,NA,NA
2012,"FRK27",NA,NA,NA
2012,"FRK28",NA,NA,NA
2012,"FRL",NA,NA,NA
2012,"FRL0",NA,NA,NA
2012,"FRL01",NA,NA,NA
2012,"FRL02",NA,NA,NA
2012,"FRL03",NA,NA,NA
2012,"FRL04",NA,NA,NA
2012,"FRL05",NA,NA,NA
2012,"FRL06",NA,NA,NA
2012,"FRM",NA,NA,NA
2012,"FRM0",NA,NA,NA
2012,"FRM01",NA,NA,NA
2012,"FRM02",NA,NA,NA
2012,"FRY",NA,NA,NA
2012,"FRY1",NA,NA,NA
2012,"FRY10",NA,NA,NA
2012,"FRY2",NA,NA,NA
2012,"FRY20",NA,NA,NA
2012,"FRY3",NA,NA,NA
2012,"FRY30",NA,NA,NA
2012,"FRY4",NA,NA,NA
2012,"FRY40",NA,NA,NA
2012,"FRY5",NA,NA,NA
2012,"FRY50",NA,NA,NA
2012,"FRZ",NA,NA,NA
2012,"FRZZ",NA,NA,NA
2012,"FRZZZ",NA,NA,NA
2012,"HR",NA,44007.91,1546.38
2012,"HR0",NA,44007.91,1546.38
2012,"HR03",NA,13971.15,479
2012,"HR031",NA,3978.56,113.64
2012,"HR032",NA,381.77,16.14
2012,"HR033",NA,1365.26,49.28
2012,"HR034",NA,834.92,29.7
2012,"HR035",NA,3576.12,143.07
2012,"HR036",NA,2633.4,86.15
2012,"HR037",NA,1201.12,41.02
2012,"HR04",NA,30036.76,1067.38
2012,"HR041",NA,15046.7,407.61
2012,"HR042",NA,2438.01,87.68
2012,"HR043",NA,802.56,36.9
2012,"HR044",NA,1434.67,70.19
2012,"HR045",NA,905.72,44.58
2012,"HR046",NA,928.4,41.59
2012,"HR047",NA,785.81,42.18
2012,"HR048",NA,503.81,28.73
2012,"HR049",NA,457.75,22.05
2012,"HR04A",NA,894.47,39.94
2012,"HR04B",NA,2419.15,103.92
2012,"HR04C",NA,1039.39,55.59
2012,"HR04D",NA,947.06,38.97
2012,"HR04E",NA,1433.25,47.46
2012,"IT",NA,1624359,24782.6
2012,"ITC",NA,525941.63,7272.8
2012,"ITC1",NA,123364.93,1892
2012,"ITC11",NA,66786.58,1001.1
2012,"ITC12",NA,4621.49,73.3
2012,"ITC13",NA,4597.43,73.8
2012,"ITC14",NA,3727.32,63.4
2012,"ITC15",NA,9840.25,146.2
2012,"ITC16",NA,17346.25,270.8
2012,"ITC17",NA,5218.65,87.5
2012,"ITC18",NA,11226.97,175.9
2012,"ITC2",NA,4879.29,63.6
2012,"ITC20",NA,4879.29,63.6
2012,"ITC3",NA,46307.28,680.1
2012,"ITC31",NA,5031.37,77.4
2012,"ITC32",NA,7614.73,115.7
2012,"ITC33",NA,27338.24,390.6
2012,"ITC34",NA,6322.94,96.4
2012,"ITC4",NA,351390.02,4637.1
2012,"ITC41",NA,25604.37,361.4
2012,"ITC42",NA,15906.06,243.2
2012,"ITC43",NA,9496.77,138.1
2012,"ITC44",NA,5323.93,89.1
2012,"ITC46",NA,33754.76,482.8
2012,"ITC47",NA,38319.43,559.8
2012,"ITC48",NA,12505.17,193.4
2012,"ITC49",NA,5718.32,84.8
2012,"ITC4A",NA,10097.83,138.8
2012,"ITC4B",NA,11721.18,181.5
2012,"ITC4C",NA,158449.48,1822.5
2012,"ITC4D",NA,24492.73,341.7
2012,"ITH",NA,362470.26,5379.1
2012,"ITH1",NA,21599.75,278.7
2012,"ITH10",NA,21599.75,278.7
2012,"ITH2",NA,18884.59,256.5
2012,"ITH20",NA,18884.59,256.5
2012,"ITH3",NA,145472.27,2207.8
2012,"ITH31",NA,28341.15,415.1
2012,"ITH32",NA,26278.06,395.2
2012,"ITH33",NA,5982.03,91.7
2012,"ITH34",NA,25709.88,393.5
2012,"ITH35",NA,24462.42,375.1
2012,"ITH36",NA,28881.04,437.1
2012,"ITH37",NA,5817.81,100.1
2012,"ITH4",NA,34547.66,542.3
2012,"ITH41",NA,8799.02,139.8
2012,"ITH42",NA,15043.3,238.8
2012,"ITH43",NA,3486.34,55.1
2012,"ITH44",NA,7219.01,108.6
2012,"ITH5",NA,141966.1,2093.8
2012,"ITH51",NA,8571.52,132.7
2012,"ITH52",NA,15287.51,219.1
2012,"ITH53",NA,16792.88,244.7
2012,"ITH54",NA,23379.86,333.5
2012,"ITH55",NA,36534.43,516.6
2012,"ITH56",NA,8695.07,135.8
2012,"ITH57",NA,11665.58,177.6
2012,"ITH58",NA,11657.12,182.4
2012,"ITH59",NA,9382.02,151.4
2012,"ITI",NA,355276.32,5255.3
2012,"ITI1",NA,107566.5,1638.4
2012,"ITI11",NA,4569.46,72.3
2012,"ITI12",NA,10451.44,159.4
2012,"ITI13",NA,7221.12,115
2012,"ITI14",NA,35080.31,491.9
2012,"ITI15",NA,7078.41,115.6
2012,"ITI16",NA,8674.13,140.1
2012,"ITI17",NA,12091.95,182.6
2012,"ITI18",NA,9141.27,148.3
2012,"ITI19",NA,8063.71,121.2
2012,"ITI1A",NA,5194.81,92
2012,"ITI2",NA,21810.99,372.5
2012,"ITI21",NA,16606.82,282.6
2012,"ITI22",NA,5204.16,89.9
2012,"ITI3",NA,39243.69,661
2012,"ITI31",NA,9019.38,156.7
2012,"ITI32",NA,13392.32,215.8
2012,"ITI33",NA,7705.31,134.4
2012,"ITI34",NA,4937.67,81.2
2012,"ITI35",NA,4188.89,72.9
2012,"ITI4",NA,186655.15,2583.4
2012,"ITI41",NA,6562.36,109
2012,"ITI42",NA,3000.93,57.8
2012,"ITI43",NA,154486.97,2027.3
2012,"ITI44",NA,12110.44,202.9
2012,"ITI45",NA,10494.34,186.4
2012,"ITF",NA,257771.33,4698
2012,"ITF1",NA,32213.3,531.1
2012,"ITF11",NA,7667.65,120.6
2012,"ITF12",NA,7025.38,125.8
2012,"ITF13",NA,8083.54,123.6
2012,"ITF14",NA,9436.72,161.1
2012,"ITF2",NA,6490.28,108.4
2012,"ITF21",NA,1691.75,29.9
2012,"ITF22",NA,4798.63,78.5
2012,"ITF3",NA,102632.61,1842.4
2012,"ITF31",NA,14514.44,255.3
2012,"ITF32",NA,4735.8,92.6
2012,"ITF33",NA,56624.92,973.1
2012,"ITF34",NA,7294.76,142.3
2012,"ITF35",NA,19462.69,379.1
2012,"ITF4",NA,72225.26,1368.5
2012,"ITF43",NA,10507.93,195.7
2012,"ITF44",NA,7057.02,130.1
2012,"ITF45",NA,12674.96,263.5
2012,"ITF46",NA,10666.91,195.3
2012,"ITF47",NA,25455.3,462.8
2012,"ITF48",NA,5863.15,121.1
2012,"ITF5",NA,11500.7,197
2012,"ITF51",NA,7983.72,129.6
2012,"ITF52",NA,3516.98,67.4
2012,"ITF6",NA,32709.18,650.6
2012,"ITF61",NA,11005.37,231.6
2012,"ITF62",NA,2921.6,57.2
2012,"ITF63",NA,7102.92,128.5
2012,"ITF64",NA,2409.57,51.2
2012,"ITF65",NA,9269.83,182.1
2012,"ITG",NA,121268.54,2171.6
2012,"ITG1",NA,87921.76,1565.7
2012,"ITG11",NA,6789.41,130.3
2012,"ITG12",NA,22754.4,384.3
2012,"ITG13",NA,11455.02,211.3
2012,"ITG14",NA,6629.87,124.8
2012,"ITG15",NA,4281.02,76
2012,"ITG16",NA,2595.62,50.3
2012,"ITG17",NA,19572.66,350.3
2012,"ITG18",NA,6369.4,113.9
2012,"ITG19",NA,7474.36,124.5
2012,"ITG2",NA,33346.78,605.9
2012,"ITG25",NA,6539.18,119
2012,"ITG26",NA,2833.81,57.2
2012,"ITG27",NA,13265.2,223.6
2012,"ITG28",NA,2801.28,54.9
2012,"ITG29",NA,3541.38,63.4
2012,"ITG2A",NA,918.57,19.5
2012,"ITG2B",NA,1484.87,31.5
2012,"ITG2C",NA,1962.48,36.8
2012,"ITZ",NA,1630.92,5.8
2012,"ITZZ",NA,1630.92,5.8
2012,"ITZZZ",NA,1630.92,5.8
2012,"CY",NA,19440.78,392.81
2012,"CY0",NA,19440.78,392.81
2012,"CY00",NA,19440.78,392.81
2012,"CY000",NA,19440.78,392.81
2012,"LV",NA,22219.01,868.63
2012,"LV0",NA,22185.91,868.63
2012,"LV00",NA,22185.91,868.63
2012,"LV003",NA,2300.59,109.13
2012,"LV005",NA,1848.92,112.51
2012,"LV006",NA,11574.46,298.59
2012,"LV007",NA,3248.38,161.85
2012,"LV008",NA,1367.3,82.2
2012,"LV009",NA,1846.4,104.35
2012,"LVZ",NA,33.1,NA
2012,"LVZZ",NA,33.1,NA
2012,"LVZZZ",NA,33.1,NA
2012,"LT",NA,33410.16,1278.8
2012,"LT0",NA,33410.16,1278.8
2012,"LT01",NA,12907.39,400.4
2012,"LT011",NA,12907.39,400.4
2012,"LT02",NA,20502.77,878.4
2012,"LT021",NA,1102.22,61.2
2012,"LT022",NA,6557.04,252.9
2012,"LT023",NA,4033.73,150.3
2012,"LT024",NA,1141.01,55.4
2012,"LT025",NA,2057.32,93.4
2012,"LT026",NA,2509.83,112.8
2012,"LT027",NA,679.66,43.8
2012,"LT028",NA,1329.36,54.8
2012,"LT029",NA,1092.71,53.8
2012,"LU",NA,44112.1,379.14
2012,"LU0",NA,44112.1,379.14
2012,"LU00",NA,44112.1,379.14
2012,"LU000",NA,44112.1,379.14
2012,"HU",NA,99983.99,3983.71
2012,"HU1",NA,48182.54,1699.67
2012,"HU11",NA,38001.37,1310.63
2012,"HU110",NA,38001.37,1310.63
2012,"HU12",NA,10181.16,389.04
2012,"HU120",NA,10181.16,389.04
2012,"HU2",NA,25982.46,1108.23
2012,"HU21",NA,9499.89,412.03
2012,"HU211",NA,3988.17,167.63
2012,"HU212",NA,2996.91,126.38
2012,"HU213",NA,2514.8,118.03
2012,"HU22",NA,10116.37,408.95
2012,"HU221",NA,5257.33,201.72
2012,"HU222",NA,2430.55,106.24
2012,"HU223",NA,2428.49,100.99
2012,"HU23",NA,6366.2,287.25
2012,"HU231",NA,2527.89,118.1
2012,"HU232",NA,2031.01,93.94
2012,"HU233",NA,1807.31,75.21
2012,"HU3",NA,25819,1175.81
2012,"HU31",NA,7101.11,335.98
2012,"HU311",NA,4194.95,191.6
2012,"HU312",NA,2037.81,97.87
2012,"HU313",NA,868.35,46.51
2012,"HU32",NA,9739.69,429.89
2012,"HU321",NA,4087.58,165.57
2012,"HU322",NA,2489.2,115.98
2012,"HU323",NA,3162.9,148.34
2012,"HU33",NA,8978.2,409.94
2012,"HU331",NA,3728.78,162.89
2012,"HU332",NA,2124.85,102.32
2012,"HU333",NA,3124.57,144.73
2012,"HUZ",NA,0,0
2012,"HUZZ",NA,0,0
2012,"HUZZZ",NA,0,0
2012,"MT",NA,7364.46,173.33
2012,"MT0",NA,7350.14,173.33
2012,"MT00",NA,7350.14,173.33
2012,"MT001",NA,7030.93,163.51
2012,"MT002",NA,319.2,9.82
2012,"MTZ",NA,14.32,0
2012,"MTZZ",NA,14.32,0
2012,"MTZZZ",NA,14.32,0
2012,"NL",NA,652966,8836
2012,"NL1",NA,59123.73,816.5
2012,"NL11",NA,27089.11,278.9
2012,"NL111",NA,2967.75,58.6
2012,"NL112",NA,1443.5,19.8
2012,"NL113",NA,22677.87,200.5
2012,"NL12",NA,18128.36,307.1
2012,"NL124",NA,9351.22,151.1
2012,"NL125",NA,3166.85,61.3
2012,"NL126",NA,5609.18,94.8
2012,"NL13",NA,13906.26,230.5
2012,"NL131",NA,5164.52,85.3
2012,"NL132",NA,4911.22,73.6
2012,"NL133",NA,3830.53,71.6
2012,"NL2",NA,112861.72,1814.1
2012,"NL21",NA,35938.15,597
2012,"NL211",NA,12231.58,201.7
2012,"NL212",NA,4520.75,78.4
2012,"NL213",NA,19184.71,317
2012,"NL22",NA,65303.68,1039.3
2012,"NL221",NA,22926.75,357.5
2012,"NL224",NA,7542.7,118.8
2012,"NL225",NA,10699.59,195
2012,"NL226",NA,24133.54,368
2012,"NL23",NA,11621,177.8
2012,"NL230",NA,11621,177.8
2012,"NL3",NA,345089.21,4283.3
2012,"NL31",NA,59769.71,730.2
2012,"NL310",NA,59769.71,730.2
2012,"NL32",NA,131496.69,1546.9
2012,"NL321",NA,9727.3,171.8
2012,"NL323",NA,6638.99,84.5
2012,"NL324",NA,6440.99,101.2
2012,"NL325",NA,4258.6,67.7
2012,"NL327",NA,9261.62,123.3
2012,"NL328",NA,7281.65,113.6
2012,"NL329",NA,87888.63,884.9
2012,"NL33",NA,142136.55,1824.1
2012,"NL332",NA,35430.44,423.4
2012,"NL333",NA,9120.04,131.4
2012,"NL337",NA,15267.91,200.1
2012,"NL33A",NA,13842.11,198
2012,"NL33B",NA,9170.92,145
2012,"NL33C",NA,59305.14,726
2012,"NL34",NA,11685.15,182.1
2012,"NL341",NA,3758.63,50.3
2012,"NL342",NA,7926.52,131.8
2012,"NL4",NA,130868.41,1919
2012,"NL41",NA,94516.56,1356.2
2012,"NL411",NA,23922.26,330.6
2012,"NL412",NA,14888.5,243.7
2012,"NL413",NA,24696.56,350.5
2012,"NL414",NA,31008.13,431.4
2012,"NL42",NA,36351.84,562.8
2012,"NL421",NA,9610.05,154.9
2012,"NL422",NA,6845.84,116.1
2012,"NL423",NA,19895.95,291.8
2012,"NLZ",NA,5021.83,3.1
2012,"NLZZ",NA,5021.83,3.1
2012,"NLZZZ",NA,5021.83,3.1
2012,"AT",NA,318653,4205.2
2012,"AT1",NA,139149.68,1763.6
2012,"AT11",NA,7365.43,113.6
2012,"AT111",NA,791.16,13.3
2012,"AT112",NA,4313.17,62
2012,"AT113",NA,2261.1,38.4
2012,"AT12",NA,49802.6,683.3
2012,"AT121",NA,6981.08,102.2
2012,"AT122",NA,6933.88,103.1
2012,"AT123",NA,5742.65,79.9
2012,"AT124",NA,5584.19,93.6
2012,"AT125",NA,2347.63,37.2
2012,"AT126",NA,8429.67,104.3
2012,"AT127",NA,13783.48,162.9
2012,"AT13",NA,81981.66,966.7
2012,"AT130",NA,81981.66,966.7
2012,"AT2",NA,58727.86,852.6
2012,"AT21",NA,17771.87,258.3
2012,"AT211",NA,10448.03,145.2
2012,"AT212",NA,3201.72,50.9
2012,"AT213",NA,4123.24,62.2
2012,"AT22",NA,40955.99,594.3
2012,"AT221",NA,18252.86,249.4
2012,"AT222",NA,2515.08,37.8
2012,"AT223",NA,5524.63,70.6
2012,"AT224",NA,7005.81,117.9
2012,"AT225",NA,4829,74.8
2012,"AT226",NA,2828.62,43.9
2012,"AT3",NA,120639.47,1588.2
2012,"AT31",NA,53978.66,726.3
2012,"AT311",NA,8652.18,123.1
2012,"AT312",NA,26730.85,352
2012,"AT313",NA,4779.55,72.5
2012,"AT314",NA,6089.91,73.2
2012,"AT315",NA,7726.17,105.6
2012,"AT32",NA,23886.5,301.5
2012,"AT321",NA,621.46,9.4
2012,"AT322",NA,6050.57,84.8
2012,"AT323",NA,17214.46,207.3
2012,"AT33",NA,28190.68,379.5
2012,"AT331",NA,1377.79,16
2012,"AT332",NA,11789.85,167.5
2012,"AT333",NA,1365.42,22.9
2012,"AT334",NA,3927.7,49.4
2012,"AT335",NA,9728.79,123.7
2012,"AT34",NA,14583.63,180.9
2012,"AT341",NA,3818.69,44
2012,"AT342",NA,10764.94,136.9
2012,"ATZ",NA,134.86,0.8
2012,"ATZZ",NA,134.86,0.8
2012,"ATZZZ",NA,134.86,0.8
2012,"PL",NA,387947.05,NA
2012,"PL2",NA,79011,NA
2012,"PL21",NA,29759.43,NA
2012,"PL213",NA,11886.07,NA
2012,"PL214",NA,5011.53,NA
2012,"PL217",NA,3240.82,NA
2012,"PL218",NA,3331.22,NA
2012,"PL219",NA,1959.06,NA
2012,"PL21A",NA,4330.72,NA
2012,"PL22",NA,49251.57,NA
2012,"PL224",NA,4479.13,NA
2012,"PL225",NA,6667.83,NA
2012,"PL227",NA,6158.1,NA
2012,"PL228",NA,3374.66,NA
2012,"PL229",NA,5807.84,NA
2012,"PL22A",NA,10429.99,NA
2012,"PL22B",NA,6712.09,NA
2012,"PL22C",NA,5622.19,NA
2012,"PL4",NA,59961.12,NA
2012,"PL41",NA,36801.53,NA
2012,"PL411",NA,3112.11,NA
2012,"PL414",NA,5144.57,NA
2012,"PL415",NA,10887.38,NA
2012,"PL416",NA,5652.14,NA
2012,"PL417",NA,4855.56,NA
2012,"PL418",NA,7149.77,NA
2012,"PL42",NA,14577.76,NA
2012,"PL424",NA,4864.74,NA
2012,"PL426",NA,2982.58,NA
2012,"PL427",NA,2677.66,NA
2012,"PL428",NA,4052.78,NA
2012,"PL43",NA,8582.1,NA
2012,"PL431",NA,3286.15,NA
2012,"PL432",NA,5295.68,NA
2012,"PL5",NA,41517.59,NA
2012,"PL51",NA,33279.26,NA
2012,"PL514",NA,9929.43,NA
2012,"PL515",NA,4947.85,NA
2012,"PL516",NA,7826,NA
2012,"PL517",NA,4998.58,NA
2012,"PL518",NA,5577.13,NA
2012,"PL52",NA,8238.59,NA
2012,"PL523",NA,2447.21,NA
2012,"PL524",NA,5791.11,NA
2012,"PL6",NA,50159.87,NA
2012,"PL61",NA,17163.67,NA
2012,"PL613",NA,8225.1,NA
2012,"PL616",NA,2585.37,NA
2012,"PL617",NA,2504.96,NA
2012,"PL618",NA,1331.14,NA
2012,"PL619",NA,2517.37,NA
2012,"PL62",NA,10490.17,NA
2012,"PL621",NA,3684.71,NA
2012,"PL622",NA,5066.04,NA
2012,"PL623",NA,1739.41,NA
2012,"PL63",NA,22506.03,NA
2012,"PL633",NA,11146.7,NA
2012,"PL634",NA,3885.21,NA
2012,"PL636",NA,2582.4,NA
2012,"PL637",NA,1461.74,NA
2012,"PL638",NA,3429.98,NA
2012,"PL7",NA,33387.47,NA
2012,"PL71",NA,23755.14,NA
2012,"PL711",NA,8885.14,NA
2012,"PL712",NA,3196.57,NA
2012,"PL713",NA,5890.41,NA
2012,"PL714",NA,3093.49,NA
2012,"PL715",NA,2689.53,NA
2012,"PL72",NA,9632.34,NA
2012,"PL721",NA,6395.02,NA
2012,"PL722",NA,3237.58,NA
2012,"PL8",NA,39029.9,NA
2012,"PL81",NA,15333.86,NA
2012,"PL811",NA,1889.98,NA
2012,"PL812",NA,3665.55,NA
2012,"PL814",NA,6653.53,NA
2012,"PL815",NA,3124.79,NA
2012,"PL82",NA,15000.87,NA
2012,"PL821",NA,2961.8,NA
2012,"PL822",NA,2162.53,NA
2012,"PL823",NA,5432.49,NA
2012,"PL824",NA,4444.05,NA
2012,"PL84",NA,8694.9,NA
2012,"PL841",NA,4355,NA
2012,"PL842",NA,2593.47,NA
2012,"PL843",NA,1746.7,NA
2012,"PL9",NA,84879.83,NA
2012,"PL91",NA,64364.43,NA
2012,"PL911",NA,50814.51,NA
2012,"PL912",NA,5109.22,NA
2012,"PL913",NA,8440.71,NA
2012,"PL92",NA,20515.66,NA
2012,"PL921",NA,4395.21,NA
2012,"PL922",NA,2506.85,NA
2012,"PL923",NA,5118.12,NA
2012,"PL924",NA,2764.01,NA
2012,"PL925",NA,3393.82,NA
2012,"PL926",NA,2337.65,NA
2012,"PT",NA,168295.6,4581.45
2012,"PT1",NA,160540.4,4352.77
2012,"PT11",NA,48345.47,1557.27
2012,"PT111",NA,2882.04,90.03
2012,"PT112",NA,5149.55,181.86
2012,"PT119",NA,5256.81,177.16
2012,"PT11A",NA,26258.57,748.27
2012,"PT11B",NA,967.77,33.83
2012,"PT11C",NA,4159.44,164.89
2012,"PT11D",NA,2285.97,105.13
