"TIME","GEO","UNIT","WSTATUS","NACE_R2","Value","Flag and Footnotes"
"2010","DEB3A","THS","EMP","TOTAL","23.56",""
"2010","DEB3B","THS","EMP","TOTAL","44.61",""
"2010","DEB3C","THS","EMP","TOTAL","46.06",""
"2010","DEB3D","THS","EMP","TOTAL","28.71",""
"2010","DEB3E","THS","EMP","TOTAL","55.8",""
"2010","DEB3F","THS","EMP","TOTAL","32.48",""
"2010","DEB3G","THS","EMP","TOTAL","22.29",""
"2010","DEB3H","THS","EMP","TOTAL","40.9",""
"2010","DEB3I","THS","EMP","TOTAL","41.6",""
"2010","DEB3J","THS","EMP","TOTAL","70.41",""
"2010","DEB3K","THS","EMP","TOTAL","24.67",""
"2010","DEC","THS","EMP","TOTAL","519.39",""
"2010","DEC0","THS","EMP","TOTAL","519.39",""
"2010","DEC01","THS","EMP","TOTAL","209.06",""
"2010","DEC02","THS","EMP","TOTAL","42.72",""
"2010","DEC03","THS","EMP","TOTAL","53.14",""
"2010","DEC04","THS","EMP","TOTAL","97.86",""
"2010","DEC05","THS","EMP","TOTAL","81.51",""
"2010","DEC06","THS","EMP","TOTAL","35.09",""
"2010","DED","THS","EMP","TOTAL","1,970.64",""
"2010","DED2","THS","EMP","TOTAL","767.03",""
"2010","DED21","THS","EMP","TOTAL","303.57",""
"2010","DED2C","THS","EMP","TOTAL","140.49",""
"2010","DED2D","THS","EMP","TOTAL","114",""
"2010","DED2E","THS","EMP","TOTAL","109.3",""
"2010","DED2F","THS","EMP","TOTAL","99.68",""
"2010","DED4","THS","EMP","TOTAL","711.05",""
"2010","DED41","THS","EMP","TOTAL","146.89",""
"2010","DED42","THS","EMP","TOTAL","150.68",""
"2010","DED43","THS","EMP","TOTAL","144.39",""
"2010","DED44","THS","EMP","TOTAL","106.74",""
"2010","DED45","THS","EMP","TOTAL","162.35",""
"2010","DED5","THS","EMP","TOTAL","492.56",""
"2010","DED51","THS","EMP","TOTAL","301.31",""
"2010","DED52","THS","EMP","TOTAL","98.7",""
"2010","DED53","THS","EMP","TOTAL","92.55",""
"2010","DEE","THS","EMP","TOTAL","1,026.74",""
"2010","DEE0","THS","EMP","TOTAL","1,026.74",""
"2010","DEE01","THS","EMP","TOTAL","45.19",""
"2010","DEE02","THS","EMP","TOTAL","126.16",""
"2010","DEE03","THS","EMP","TOTAL","140.1",""
"2010","DEE04","THS","EMP","TOTAL","37.73",""
"2010","DEE05","THS","EMP","TOTAL","73.97",""
"2010","DEE06","THS","EMP","TOTAL","39.3",""
"2010","DEE07","THS","EMP","TOTAL","71.42",""
"2010","DEE08","THS","EMP","TOTAL","73.43",""
"2010","DEE09","THS","EMP","TOTAL","93.79",""
"2010","DEE0A","THS","EMP","TOTAL","54.11",""
"2010","DEE0B","THS","EMP","TOTAL","84.25",""
"2010","DEE0C","THS","EMP","TOTAL","84.06",""
"2010","DEE0D","THS","EMP","TOTAL","50.01",""
"2010","DEE0E","THS","EMP","TOTAL","53.23",""
"2010","DEF","THS","EMP","TOTAL","1,307.36",""
"2010","DEF0","THS","EMP","TOTAL","1,307.36",""
"2010","DEF01","THS","EMP","TOTAL","56.08",""
"2010","DEF02","THS","EMP","TOTAL","159.04",""
"2010","DEF03","THS","EMP","TOTAL","122.96",""
"2010","DEF04","THS","EMP","TOTAL","47.18",""
"2010","DEF05","THS","EMP","TOTAL","56.25",""
"2010","DEF06","THS","EMP","TOTAL","65.35",""
"2010","DEF07","THS","EMP","TOTAL","85.81",""
"2010","DEF08","THS","EMP","TOTAL","83.57",""
"2010","DEF09","THS","EMP","TOTAL","121.84",""
"2010","DEF0A","THS","EMP","TOTAL","43.37",""
"2010","DEF0B","THS","EMP","TOTAL","112.49",""
"2010","DEF0C","THS","EMP","TOTAL","78.01",""
"2010","DEF0D","THS","EMP","TOTAL","114.38",""
"2010","DEF0E","THS","EMP","TOTAL","55.4",""
"2010","DEF0F","THS","EMP","TOTAL","105.66",""
"2010","DEG","THS","EMP","TOTAL","1,044.71",""
"2010","DEG0","THS","EMP","TOTAL","1,044.71",""
"2010","DEG01","THS","EMP","TOTAL","139.84",""
"2010","DEG02","THS","EMP","TOTAL","54.19",""
"2010","DEG03","THS","EMP","TOTAL","63.98",""
"2010","DEG04","THS","EMP","TOTAL","22.95",""
"2010","DEG05","THS","EMP","TOTAL","34.57",""
"2010","DEG06","THS","EMP","TOTAL","44.41",""
"2010","DEG07","THS","EMP","TOTAL","38.92",""
"2010","DEG09","THS","EMP","TOTAL","45.76",""
"2010","DEG0A","THS","EMP","TOTAL","30.78",""
"2010","DEG0B","THS","EMP","TOTAL","58.54",""
"2010","DEG0C","THS","EMP","TOTAL","62.3",""
"2010","DEG0D","THS","EMP","TOTAL","28.02",""
"2010","DEG0E","THS","EMP","TOTAL","25.97",""
"2010","DEG0F","THS","EMP","TOTAL","49.16",""
"2010","DEG0G","THS","EMP","TOTAL","33.06",""
"2010","DEG0H","THS","EMP","TOTAL","27.66",""
"2010","DEG0I","THS","EMP","TOTAL","49.24",""
"2010","DEG0J","THS","EMP","TOTAL","36.14",""
"2010","DEG0K","THS","EMP","TOTAL","41.16",""
"2010","DEG0L","THS","EMP","TOTAL","39.48",""
"2010","DEG0M","THS","EMP","TOTAL","37.64",""
"2010","DEG0N","THS","EMP","TOTAL","28.38",""
"2010","DEG0P","THS","EMP","TOTAL","52.56",""
"2010","EE","THS","EMP","TOTAL","548.1",""
"2010","EE0","THS","EMP","TOTAL","548.1",""
"2010","EE00","THS","EMP","TOTAL","548.1",""
"2010","EE001","THS","EMP","TOTAL","267.8",""
"2010","EE004","THS","EMP","TOTAL","56.5",""
"2010","EE006","THS","EMP","TOTAL","45.1",""
"2010","EE007","THS","EMP","TOTAL","54.5",""
"2010","EE008","THS","EMP","TOTAL","124.2",""
"2010","IE","THS","EMP","TOTAL","1,882.49",""
"2010","IE0","THS","EMP","TOTAL","1,882.49",""
"2010","IE04","THS","EMP","TOTAL","318.2",""
"2010","IE041","THS","EMP","TOTAL","138.01",""
"2010","IE042","THS","EMP","TOTAL","180.19",""
"2010","IE05","THS","EMP","TOTAL","624.84",""
"2010","IE051","THS","EMP","TOTAL","191.94",""
"2010","IE052","THS","EMP","TOTAL","158.21",""
"2010","IE053","THS","EMP","TOTAL","274.69",""
"2010","IE06","THS","EMP","TOTAL","939.45",""
"2010","IE061","THS","EMP","TOTAL","615.16",""
"2010","IE062","THS","EMP","TOTAL","222.97",""
"2010","IE063","THS","EMP","TOTAL","101.31",""
"2010","EL","THS","EMP","TOTAL","4,706.43","b"
"2010","EL3","THS","EMP","TOTAL","1,823.82","b"
"2010","EL30","THS","EMP","TOTAL","1,823.82","b"
"2010","EL301","THS","EMP","TOTAL","294.94","b"
"2010","EL302","THS","EMP","TOTAL","141.04","b"
"2010","EL303","THS","EMP","TOTAL","652.66","b"
"2010","EL304","THS","EMP","TOTAL","203.87","b"
"2010","EL305","THS","EMP","TOTAL","217.91","b"
"2010","EL306","THS","EMP","TOTAL","92.47","b"
"2010","EL307","THS","EMP","TOTAL","220.94","b"
"2010","EL4","THS","EMP","TOTAL","498.16","b"
"2010","EL41","THS","EMP","TOTAL","74.95","b"
"2010","EL411","THS","EMP","TOTAL","39.83","b"
"2010","EL412","THS","EMP","TOTAL","16.32","b"
"2010","EL413","THS","EMP","TOTAL","18.79","b"
"2010","EL42","THS","EMP","TOTAL","144.51","b"
"2010","EL421","THS","EMP","TOTAL","91.23","b"
"2010","EL422","THS","EMP","TOTAL","53.28","b"
"2010","EL43","THS","EMP","TOTAL","278.7","b"
"2010","EL431","THS","EMP","TOTAL","142.46","b"
"2010","EL432","THS","EMP","TOTAL","34.15","b"
"2010","EL433","THS","EMP","TOTAL","35.54","b"
"2010","EL434","THS","EMP","TOTAL","66.54","b"
"2010","EL5","THS","EMP","TOTAL","1,246.04","b"
"2010","EL51","THS","EMP","TOTAL","238.69","b"
"2010","EL511","THS","EMP","TOTAL","54.53","b"
"2010","EL512","THS","EMP","TOTAL","45.61","b"
"2010","EL513","THS","EMP","TOTAL","53.59","b"
"2010","EL514","THS","EMP","TOTAL","28.41","b"
"2010","EL515","THS","EMP","TOTAL","56.54","b"
"2010","EL52","THS","EMP","TOTAL","769.61","b"
"2010","EL521","THS","EMP","TOTAL","52.77","b"
"2010","EL522","THS","EMP","TOTAL","491.25","b"
"2010","EL523","THS","EMP","TOTAL","30.36","b"
"2010","EL524","THS","EMP","TOTAL","62.04","b"
"2010","EL525","THS","EMP","TOTAL","48.31","b"
"2010","EL526","THS","EMP","TOTAL","55.7","b"
"2010","EL527","THS","EMP","TOTAL","29.17","b"
"2010","EL53","THS","EMP","TOTAL","103.26","b"
"2010","EL531","THS","EMP","TOTAL","63.84","b"
"2010","EL532","THS","EMP","TOTAL","22.03","b"
"2010","EL533","THS","EMP","TOTAL","17.38","b"
"2010","EL54","THS","EMP","TOTAL","134.49","b"
"2010","EL541","THS","EMP","TOTAL","54.55","b"
"2010","EL542","THS","EMP","TOTAL","15.5","b"
"2010","EL543","THS","EMP","TOTAL","64.45","b"
"2010","EL6","THS","EMP","TOTAL","1,138.41","b"
"2010","EL61","THS","EMP","TOTAL","304.95","b"
"2010","EL611","THS","EMP","TOTAL","104.53","b"
"2010","EL612","THS","EMP","TOTAL","127.15","b"
"2010","EL613","THS","EMP","TOTAL","73.27","b"
"2010","EL62","THS","EMP","TOTAL","93.81","b"
"2010","EL621","THS","EMP","TOTAL","27.69","b"
"2010","EL622","THS","EMP","TOTAL","46.68","b"
"2010","EL623","THS","EMP","TOTAL","11.47","b"
"2010","EL624","THS","EMP","TOTAL","7.96","b"
"2010","EL63","THS","EMP","TOTAL","277.21","b"
"2010","EL631","THS","EMP","TOTAL","80.7","b"
"2010","EL632","THS","EMP","TOTAL","129.47","b"
"2010","EL633","THS","EMP","TOTAL","67.05","b"
"2010","EL64","THS","EMP","TOTAL","223.84","b"
"2010","EL641","THS","EMP","TOTAL","54.1","b"
"2010","EL642","THS","EMP","TOTAL","70.45","b"
"2010","EL643","THS","EMP","TOTAL","8.98","b"
"2010","EL644","THS","EMP","TOTAL","75.05","b"
"2010","EL645","THS","EMP","TOTAL","15.26","b"
"2010","EL65","THS","EMP","TOTAL","238.59","b"
"2010","EL651","THS","EMP","TOTAL","78.65","b"
"2010","EL652","THS","EMP","TOTAL","53.23","b"
"2010","EL653","THS","EMP","TOTAL","106.71","b"
"2010","ES","THS","EMP","TOTAL","19,505.9",""
"2010","ES1","THS","EMP","TOTAL","1,753.7",""
"2010","ES11","THS","EMP","TOTAL","1,113.7",""
"2010","ES111","THS","EMP","TOTAL","473.9",""
"2010","ES112","THS","EMP","TOTAL","142.4",""
"2010","ES113","THS","EMP","TOTAL","119.4",""
"2010","ES114","THS","EMP","TOTAL","378",""
"2010","ES12","THS","EMP","TOTAL","407.4",""
"2010","ES120","THS","EMP","TOTAL","407.4",""
"2010","ES13","THS","EMP","TOTAL","232.6",""
"2010","ES130","THS","EMP","TOTAL","232.6",""
"2010","ES2","THS","EMP","TOTAL","2,084.2",""
"2010","ES21","THS","EMP","TOTAL","1,044.1",""
"2010","ES211","THS","EMP","TOTAL","166.7",""
"2010","ES212","THS","EMP","TOTAL","345.6",""
"2010","ES213","THS","EMP","TOTAL","531.8",""
"2010","ES22","THS","EMP","TOTAL","300.4",""
"2010","ES220","THS","EMP","TOTAL","300.4",""
"2010","ES23","THS","EMP","TOTAL","138.2",""
"2010","ES230","THS","EMP","TOTAL","138.2",""
"2010","ES24","THS","EMP","TOTAL","601.5",""
"2010","ES241","THS","EMP","TOTAL","102.7",""
"2010","ES242","THS","EMP","TOTAL","60.2",""
"2010","ES243","THS","EMP","TOTAL","438.6",""
"2010","ES3","THS","EMP","TOTAL","3,247",""
"2010","ES30","THS","EMP","TOTAL","3,247",""
"2010","ES300","THS","EMP","TOTAL","3,247",""
"2010","ES4","THS","EMP","TOTAL","2,145.8",""
"2010","ES41","THS","EMP","TOTAL","1,021.4",""
"2010","ES411","THS","EMP","TOTAL","58.6",""
"2010","ES412","THS","EMP","TOTAL","165.5",""
"2010","ES413","THS","EMP","TOTAL","182.2",""
"2010","ES414","THS","EMP","TOTAL","71.6",""
"2010","ES415","THS","EMP","TOTAL","131.8",""
"2010","ES416","THS","EMP","TOTAL","67.4",""
"2010","ES417","THS","EMP","TOTAL","41.3",""
"2010","ES418","THS","EMP","TOTAL","233.3",""
"2010","ES419","THS","EMP","TOTAL","69.7",""
"2010","ES42","THS","EMP","TOTAL","752.5",""
"2010","ES421","THS","EMP","TOTAL","146.2",""
"2010","ES422","THS","EMP","TOTAL","194.3",""
"2010","ES423","THS","EMP","TOTAL","83",""
"2010","ES424","THS","EMP","TOTAL","87.7",""
"2010","ES425","THS","EMP","TOTAL","241.3",""
"2010","ES43","THS","EMP","TOTAL","371.9",""
"2010","ES431","THS","EMP","TOTAL","232.9",""
"2010","ES432","THS","EMP","TOTAL","139",""
"2010","ES5","THS","EMP","TOTAL","5,895.7",""
"2010","ES51","THS","EMP","TOTAL","3,492.2",""
"2010","ES511","THS","EMP","TOTAL","2,587.3",""
"2010","ES512","THS","EMP","TOTAL","345.2",""
"2010","ES513","THS","EMP","TOTAL","205.5",""
"2010","ES514","THS","EMP","TOTAL","354.2",""
"2010","ES52","THS","EMP","TOTAL","1,912.4",""
"2010","ES521","THS","EMP","TOTAL","643.9",""
"2010","ES522","THS","EMP","TOTAL","247.4",""
"2010","ES523","THS","EMP","TOTAL","1,021.1",""
"2010","ES53","THS","EMP","TOTAL","491.1",""
"2010","ES531","THS","EMP","TOTAL","56.1",""
"2010","ES532","THS","EMP","TOTAL","399.8",""
"2010","ES533","THS","EMP","TOTAL","35.2",""
"2010","ES6","THS","EMP","TOTAL","3,585",""
"2010","ES61","THS","EMP","TOTAL","2,932.2",""
"2010","ES611","THS","EMP","TOTAL","276.5",""
"2010","ES612","THS","EMP","TOTAL","400.4",""
"2010","ES613","THS","EMP","TOTAL","276.7",""
"2010","ES614","THS","EMP","TOTAL","307.9",""
"2010","ES615","THS","EMP","TOTAL","175",""
"2010","ES616","THS","EMP","TOTAL","224.4",""
"2010","ES617","THS","EMP","TOTAL","574.3",""
"2010","ES618","THS","EMP","TOTAL","697",""
"2010","ES62","THS","EMP","TOTAL","596.2",""
"2010","ES620","THS","EMP","TOTAL","596.2",""
"2010","ES63","THS","EMP","TOTAL","29.4",""
"2010","ES630","THS","EMP","TOTAL","29.4",""
"2010","ES64","THS","EMP","TOTAL","27.2",""
"2010","ES640","THS","EMP","TOTAL","27.2",""
"2010","ES7","THS","EMP","TOTAL","784.3",""
"2010","ES70","THS","EMP","TOTAL","784.3",""
"2010","ES703","THS","EMP","TOTAL","4.2",""
"2010","ES704","THS","EMP","TOTAL","40.5",""
"2010","ES705","THS","EMP","TOTAL","311.5",""
"2010","ES706","THS","EMP","TOTAL","8.1",""
"2010","ES707","THS","EMP","TOTAL","31.3",""
"2010","ES708","THS","EMP","TOTAL","56.1",""
"2010","ES709","THS","EMP","TOTAL","332.6",""
"2010","ESZ","THS","EMP","TOTAL","10.2",""
"2010","ESZZ","THS","EMP","TOTAL","10.2",""
"2010","ESZZZ","THS","EMP","TOTAL","10.2",""
"2010","FR","THS","EMP","TOTAL",":",""
"2010","FR1","THS","EMP","TOTAL",":",""
"2010","FR10","THS","EMP","TOTAL",":",""
"2010","FR101","THS","EMP","TOTAL",":",""
"2010","FR102","THS","EMP","TOTAL",":",""
"2010","FR103","THS","EMP","TOTAL",":",""
"2010","FR104","THS","EMP","TOTAL",":",""
"2010","FR105","THS","EMP","TOTAL",":",""
"2010","FR106","THS","EMP","TOTAL",":",""
"2010","FR107","THS","EMP","TOTAL",":",""
"2010","FR108","THS","EMP","TOTAL",":",""
"2010","FRB","THS","EMP","TOTAL",":",""
"2010","FRB0","THS","EMP","TOTAL",":",""
"2010","FRB01","THS","EMP","TOTAL",":",""
"2010","FRB02","THS","EMP","TOTAL",":",""
"2010","FRB03","THS","EMP","TOTAL",":",""
"2010","FRB04","THS","EMP","TOTAL",":",""
"2010","FRB05","THS","EMP","TOTAL",":",""
"2010","FRB06","THS","EMP","TOTAL",":",""
"2010","FRC","THS","EMP","TOTAL",":",""
"2010","FRC1","THS","EMP","TOTAL",":",""
"2010","FRC11","THS","EMP","TOTAL",":",""
"2010","FRC12","THS","EMP","TOTAL",":",""
"2010","FRC13","THS","EMP","TOTAL",":",""
"2010","FRC14","THS","EMP","TOTAL",":",""
"2010","FRC2","THS","EMP","TOTAL",":",""
"2010","FRC21","THS","EMP","TOTAL",":",""
"2010","FRC22","THS","EMP","TOTAL",":",""
"2010","FRC23","THS","EMP","TOTAL",":",""
"2010","FRC24","THS","EMP","TOTAL",":",""
"2010","FRD","THS","EMP","TOTAL",":",""
"2010","FRD1","THS","EMP","TOTAL",":",""
"2010","FRD11","THS","EMP","TOTAL",":",""
"2010","FRD12","THS","EMP","TOTAL",":",""
"2010","FRD13","THS","EMP","TOTAL",":",""
"2010","FRD2","THS","EMP","TOTAL",":",""
"2010","FRD21","THS","EMP","TOTAL",":",""
"2010","FRD22","THS","EMP","TOTAL",":",""
"2010","FRE","THS","EMP","TOTAL",":",""
"2010","FRE1","THS","EMP","TOTAL",":",""
"2010","FRE11","THS","EMP","TOTAL",":",""
"2010","FRE12","THS","EMP","TOTAL",":",""
"2010","FRE2","THS","EMP","TOTAL",":",""
"2010","FRE21","THS","EMP","TOTAL",":",""
"2010","FRE22","THS","EMP","TOTAL",":",""
"2010","FRE23","THS","EMP","TOTAL",":",""
"2010","FRF","THS","EMP","TOTAL",":",""
"2010","FRF1","THS","EMP","TOTAL",":",""
"2010","FRF11","THS","EMP","TOTAL",":",""
"2010","FRF12","THS","EMP","TOTAL",":",""
"2010","FRF2","THS","EMP","TOTAL",":",""
"2010","FRF21","THS","EMP","TOTAL",":",""
"2010","FRF22","THS","EMP","TOTAL",":",""
"2010","FRF23","THS","EMP","TOTAL",":",""
"2010","FRF24","THS","EMP","TOTAL",":",""
"2010","FRF3","THS","EMP","TOTAL",":",""
"2010","FRF31","THS","EMP","TOTAL",":",""
"2010","FRF32","THS","EMP","TOTAL",":",""
"2010","FRF33","THS","EMP","TOTAL",":",""
"2010","FRF34","THS","EMP","TOTAL",":",""
"2010","FRG","THS","EMP","TOTAL",":",""
"2010","FRG0","THS","EMP","TOTAL",":",""
"2010","FRG01","THS","EMP","TOTAL",":",""
"2010","FRG02","THS","EMP","TOTAL",":",""
"2010","FRG03","THS","EMP","TOTAL",":",""
"2010","FRG04","THS","EMP","TOTAL",":",""
"2010","FRG05","THS","EMP","TOTAL",":",""
"2010","FRH","THS","EMP","TOTAL",":",""
"2010","FRH0","THS","EMP","TOTAL",":",""
"2010","FRH01","THS","EMP","TOTAL",":",""
"2010","FRH02","THS","EMP","TOTAL",":",""
"2010","FRH03","THS","EMP","TOTAL",":",""
"2010","FRH04","THS","EMP","TOTAL",":",""
"2010","FRI","THS","EMP","TOTAL",":",""
"2010","FRI1","THS","EMP","TOTAL",":",""
"2010","FRI11","THS","EMP","TOTAL",":",""
"2010","FRI12","THS","EMP","TOTAL",":",""
"2010","FRI13","THS","EMP","TOTAL",":",""
"2010","FRI14","THS","EMP","TOTAL",":",""
"2010","FRI15","THS","EMP","TOTAL",":",""
"2010","FRI2","THS","EMP","TOTAL",":",""
"2010","FRI21","THS","EMP","TOTAL",":",""
"2010","FRI22","THS","EMP","TOTAL",":",""
"2010","FRI23","THS","EMP","TOTAL",":",""
"2010","FRI3","THS","EMP","TOTAL",":",""
"2010","FRI31","THS","EMP","TOTAL",":",""
"2010","FRI32","THS","EMP","TOTAL",":",""
"2010","FRI33","THS","EMP","TOTAL",":",""
"2010","FRI34","THS","EMP","TOTAL",":",""
"2010","FRJ","THS","EMP","TOTAL",":",""
"2010","FRJ1","THS","EMP","TOTAL",":",""
"2010","FRJ11","THS","EMP","TOTAL",":",""
"2010","FRJ12","THS","EMP","TOTAL",":",""
"2010","FRJ13","THS","EMP","TOTAL",":",""
"2010","FRJ14","THS","EMP","TOTAL",":",""
"2010","FRJ15","THS","EMP","TOTAL",":",""
"2010","FRJ2","THS","EMP","TOTAL",":",""
"2010","FRJ21","THS","EMP","TOTAL",":",""
"2010","FRJ22","THS","EMP","TOTAL",":",""
"2010","FRJ23","THS","EMP","TOTAL",":",""
"2010","FRJ24","THS","EMP","TOTAL",":",""
"2010","FRJ25","THS","EMP","TOTAL",":",""
"2010","FRJ26","THS","EMP","TOTAL",":",""
"2010","FRJ27","THS","EMP","TOTAL",":",""
"2010","FRJ28","THS","EMP","TOTAL",":",""
"2010","FRK","THS","EMP","TOTAL",":",""
"2010","FRK1","THS","EMP","TOTAL",":",""
"2010","FRK11","THS","EMP","TOTAL",":",""
"2010","FRK12","THS","EMP","TOTAL",":",""
"2010","FRK13","THS","EMP","TOTAL",":",""
"2010","FRK14","THS","EMP","TOTAL",":",""
"2010","FRK2","THS","EMP","TOTAL",":",""
"2010","FRK21","THS","EMP","TOTAL",":",""
"2010","FRK22","THS","EMP","TOTAL",":",""
"2010","FRK23","THS","EMP","TOTAL",":",""
"2010","FRK24","THS","EMP","TOTAL",":",""
"2010","FRK25","THS","EMP","TOTAL",":",""
"2010","FRK26","THS","EMP","TOTAL",":",""
"2010","FRK27","THS","EMP","TOTAL",":",""
"2010","FRK28","THS","EMP","TOTAL",":",""
"2010","FRL","THS","EMP","TOTAL",":",""
"2010","FRL0","THS","EMP","TOTAL",":",""
"2010","FRL01","THS","EMP","TOTAL",":",""
"2010","FRL02","THS","EMP","TOTAL",":",""
"2010","FRL03","THS","EMP","TOTAL",":",""
"2010","FRL04","THS","EMP","TOTAL",":",""
"2010","FRL05","THS","EMP","TOTAL",":",""
"2010","FRL06","THS","EMP","TOTAL",":",""
"2010","FRM","THS","EMP","TOTAL",":",""
"2010","FRM0","THS","EMP","TOTAL",":",""
"2010","FRM01","THS","EMP","TOTAL",":",""
"2010","FRM02","THS","EMP","TOTAL",":",""
"2010","FRY","THS","EMP","TOTAL",":",""
"2010","FRY1","THS","EMP","TOTAL",":",""
"2010","FRY10","THS","EMP","TOTAL",":",""
"2010","FRY2","THS","EMP","TOTAL",":",""
"2010","FRY20","THS","EMP","TOTAL",":",""
"2010","FRY3","THS","EMP","TOTAL",":",""
"2010","FRY30","THS","EMP","TOTAL",":",""
"2010","FRY4","THS","EMP","TOTAL",":",""
"2010","FRY40","THS","EMP","TOTAL",":",""
"2010","FRY5","THS","EMP","TOTAL",":",""
"2010","FRY50","THS","EMP","TOTAL",":",""
"2010","HR","THS","EMP","TOTAL","1,670.31",""
"2010","HR0","THS","EMP","TOTAL","1,670.31",""
"2010","HR03","THS","EMP","TOTAL","513.68",""
"2010","HR031","THS","EMP","TOTAL","122.13",""
"2010","HR032","THS","EMP","TOTAL","17.72",""
"2010","HR033","THS","EMP","TOTAL","52.37",""
"2010","HR034","THS","EMP","TOTAL","31.02",""
"2010","HR035","THS","EMP","TOTAL","153.55",""
"2010","HR036","THS","EMP","TOTAL","92.1",""
"2010","HR037","THS","EMP","TOTAL","44.79",""
"2010","HR04","THS","EMP","TOTAL","1,156.63",""
"2010","HR041","THS","EMP","TOTAL","431.94",""
"2010","HR042","THS","EMP","TOTAL","96.54",""
"2010","HR043","THS","EMP","TOTAL","40.03",""
"2010","HR044","THS","EMP","TOTAL","72.13",""
"2010","HR045","THS","EMP","TOTAL","51.12",""
"2010","HR046","THS","EMP","TOTAL","44.72",""
"2010","HR047","THS","EMP","TOTAL","47.61",""
"2010","HR048","THS","EMP","TOTAL","34.53",""
"2010","HR049","THS","EMP","TOTAL","25.02",""
"2010","HR04A","THS","EMP","TOTAL","44.57",""
"2010","HR04B","THS","EMP","TOTAL","111.8",""
"2010","HR04C","THS","EMP","TOTAL","61.62",""
"2010","HR04D","THS","EMP","TOTAL","42.96",""
"2010","HR04E","THS","EMP","TOTAL","52.03",""
"2010","IT","THS","EMP","TOTAL","24,782.8",""
"2010","ITC","THS","EMP","TOTAL","7,230.6",""
"2010","ITC1","THS","EMP","TOTAL","1,877.8",""
"2010","ITC11","THS","EMP","TOTAL","985.9",""
"2010","ITC12","THS","EMP","TOTAL","74.2",""
"2010","ITC13","THS","EMP","TOTAL","73.5",""
"2010","ITC14","THS","EMP","TOTAL","61.2",""
"2010","ITC15","THS","EMP","TOTAL","150.3",""
"2010","ITC16","THS","EMP","TOTAL","269.9",""
"2010","ITC17","THS","EMP","TOTAL","82.6",""
"2010","ITC18","THS","EMP","TOTAL","180.2",""
"2010","ITC2","THS","EMP","TOTAL","63",""
"2010","ITC20","THS","EMP","TOTAL","63",""
"2010","ITC3","THS","EMP","TOTAL","667.8",""
"2010","ITC31","THS","EMP","TOTAL","72.3",""
"2010","ITC32","THS","EMP","TOTAL","115",""
"2010","ITC33","THS","EMP","TOTAL","390.2",""
"2010","ITC34","THS","EMP","TOTAL","90.3",""
"2010","ITC4","THS","EMP","TOTAL","4,622",""
"2010","ITC41","THS","EMP","TOTAL","370.2",""
"2010","ITC42","THS","EMP","TOTAL","240.9",""
"2010","ITC43","THS","EMP","TOTAL","137.7",""
"2010","ITC44","THS","EMP","TOTAL","85.9",""
"2010","ITC46","THS","EMP","TOTAL","480.2",""
"2010","ITC47","THS","EMP","TOTAL","552.3",""
"2010","ITC48","THS","EMP","TOTAL","190.6",""
"2010","ITC49","THS","EMP","TOTAL","88.4",""
"2010","ITC4A","THS","EMP","TOTAL","142.1",""
"2010","ITC4B","THS","EMP","TOTAL","177.4",""
"2010","ITC4C","THS","EMP","TOTAL","1,812",""
"2010","ITC4D","THS","EMP","TOTAL","344.3",""
"2010","ITH","THS","EMP","TOTAL","5,329.1",""
"2010","ITH1","THS","EMP","TOTAL","276.6",""
"2010","ITH10","THS","EMP","TOTAL","276.6",""
"2010","ITH2","THS","EMP","TOTAL","253.7",""
"2010","ITH20","THS","EMP","TOTAL","253.7",""
"2010","ITH3","THS","EMP","TOTAL","2,189.5",""
"2010","ITH31","THS","EMP","TOTAL","416.4",""
"2010","ITH32","THS","EMP","TOTAL","390.3",""
"2010","ITH33","THS","EMP","TOTAL","89.3",""
"2010","ITH34","THS","EMP","TOTAL","395.3",""
"2010","ITH35","THS","EMP","TOTAL","371.7",""
"2010","ITH36","THS","EMP","TOTAL","428.1",""
